,position,language,gender_tuned,income_level,price
6561,208,French,male,40493.92857,18
6562,209,French,male,40493.92857,15
6563,210,French,male,40493.92857,15
6564,211,French,male,40493.92857,12
6565,212,French,male,40493.92857,15
6566,213,French,female,40493.92857,15
6567,214,French,female,40493.92857,15
6568,215,French,female,40493.92857,21
6569,216,French,male,40493.92857,12
6570,217,French,male,40493.92857,12
6571,218,French,male,40493.92857,9
6572,219,French,male,40493.92857,12
6573,220,French,female,40493.92857,18
6574,221,French,male,40493.92857,12
6575,222,French,male,40493.92857,18
6576,223,French,female,40493.92857,18
6577,224,French,male,40493.92857,12
6578,225,French,male,40493.92857,12
6579,226,French,male,40493.92857,9
6580,227,French,female,40493.92857,15
6581,228,French,male,40493.92857,21
6582,229,French,female,40493.92857,21
6583,230,French,male,40493.92857,15
6584,231,French,male,40493.92857,24
6585,232,French,male,46420.66377,15
6586,233,French,male,40493.92857,15
6587,234,French,female,11584.99538,21
6588,235,French,female,3659.031312,12
6589,236,French,female,43592.08358,21
6590,237,French,female,3973.964072,6
6591,238,French,male,11584.99538,9
6592,239,French,female,14936.10055,18
6593,240,French,female,11584.99538,9
6594,241,French,female,40493.92857,15
6595,243,French,female,7411.836116,15
6596,244,French,female,33228.23668,12
6597,245,French,male,3204.095003,12
6598,246,French,male,8717.186278,9
6599,247,French,male,33228.23668,12
6600,248,French,male,3204.095003,12
6601,249,French,female,40493.92857,9
6602,250,French,female,23252.05852,18
6603,251,French,male,40493.92857,21
6604,252,French,male,40493.92857,9
6605,253,French,female,40493.92857,27
6606,254,French,male,46194.72523,15
6607,255,French,female,10261.7,30
6608,255,French,female,10261.7,30
6609,256,French,male,4622.733493,9
6610,257,French,male,40493.92857,12
6611,258,French,male,46420.66377,18
6612,259,French,female,5550.060957,9
6613,261,French,male,40493.92857,24
6614,262,French,female,40493.92857,15
6615,263,French,female,40493.92857,15
6616,264,French,male,40493.92857,24
6617,265,French,female,3317.453593,9
6618,266,French,male,3204.095003,6
6619,267,French,female,3973.964072,21
6620,268,French,male,46194.72523,15
6621,269,French,female,40493.92857,12
6622,270,French,female,33228.23668,12
6623,271,French,female,40493.92857,15
6624,272,French,male,3204.095003,9
6625,273,French,male,40493.92857,15
6626,274,French,female,40493.92857,18
6627,275,French,female,40493.92857,21
6628,276,French,female,40493.92857,15
6629,277,French,female,40493.92857,24
6630,278,French,female,40493.92857,21
6631,279,French,male,40493.92857,30
6632,280,French,female,8821.818891,12
6633,281,French,male,33228.23668,18
6634,282,French,female,40493.92857,21
6635,284,French,male,40493.92857,9
6636,285,French,female,40493.92857,24
6637,286,French,male,1507.450206,9
6638,287,French,female,46194.72523,18
6639,288,French,male,40493.92857,30
6640,289,French,female,40493.92857,18
6641,290,French,female,40493.92857,24
6642,291,French,female,40493.92857,15
6643,292,French,male,46194.72523,12
6644,293,French,female,6977.695784,6
6645,294,French,female,40493.92857,9
6646,295,French,female,40493.92857,15
6647,296,French,male,40493.92857,9
6648,297,French,male,40493.92857,15
6649,298,French,female,7806.742211,12
6650,299,French,female,6977.695784,9
6651,300,French,female,2099.599048,21
6652,301,French,male,1272.490925,12
6653,302,French,male,42330.11754,18
6654,303,French,female,3204.095003,15
6655,304,French,male,1507.450206,12
6656,306,French,male,580.7168672,6
6657,307,French,male,3973.964072,12
6658,308,French,male,3204.095003,9
6659,309,French,male,40493.92857,12
6660,310,French,male,40493.92857,12
6661,311,French,female,40493.92857,18
6662,312,French,female,40493.92857,9
6663,313,French,female,40493.92857,9
6664,314,French,female,40493.92857,21
6665,315,French,female,40493.92857,12
6666,316,French,male,40493.92857,9
6667,317,French,male,40493.92857,12
6668,318,French,male,40493.92857,27
6669,319,French,male,40493.92857,6
6670,320,French,female,46420.66377,18
6671,321,French,female,46420.66377,15
6672,322,French,female,40493.92857,15
6673,323,French,female,40493.92857,15
6674,324,French,female,40493.92857,12
6675,325,French,female,40493.92857,18
6676,326,French,female,40493.92857,12
6677,327,French,female,40493.92857,18
6678,328,French,male,40493.92857,9
6679,329,French,male,40493.92857,9
6680,330,French,male,40493.92857,21
6681,331,French,female,40493.92857,15
6682,332,French,female,40493.92857,30
6683,333,French,female,40493.92857,12
6684,334,French,female,1446.830965,15
6685,335,French,female,1507.450206,9
6686,336,French,female,40493.92857,27
6687,337,French,male,81993.72713,27
6688,338,French,male,6428.676206,9
6689,339,French,female,1272.490925,9
6690,340,French,male,40493.92857,15
6691,341,French,female,40493.92857,24
6692,342,French,female,40493.92857,15
6693,343,French,female,46420.66377,15
6694,344,French,female,33228.23668,12
6695,345,French,male,65297.51751,24
6696,346,French,female,3973.964072,9
6697,347,French,female,40493.92857,9
6698,348,French,female,40493.92857,15
6699,350,French,female,3659.031312,12
6700,351,French,female,3659.031312,15
6701,352,French,male,40493.92857,18
6702,353,French,male,3317.453593,12
6703,354,French,female,40493.92857,18
6704,355,French,male,40493.92857,24
6705,356,French,female,29600.37825,18
6706,357,French,female,40493.92857,9
6707,358,French,female,46194.72523,24
6708,359,French,male,40493.92857,12
6709,361,French,male,1219.432672,9
6710,363,French,male,1272.490925,15
6711,364,French,male,40493.92857,15
6712,365,French,male,40493.92857,21
6713,366,French,female,40493.92857,18
6714,367,French,male,40493.92857,12
6715,368,French,male,40493.92857,12
6716,369,French,male,1219.432672,9
6717,370,French,male,40493.92857,15
6718,371,French,male,40493.92857,21
6719,372,French,female,40493.92857,15
6720,373,French,female,33228.23668,15
6721,374,French,female,9912.281809,21
6722,375,French,male,65297.51751,39
6723,376,French,male,3973.964072,9
6724,377,French,female,40493.92857,18
6725,378,French,male,40493.92857,9
6726,379,French,male,580.7168672,6
6727,380,French,male,40493.92857,12
6728,381,French,male,40493.92857,21
6729,382,French,male,40493.92857,15
6730,383,French,female,40493.92857,18
6731,384,French,male,40493.92857,39
6732,385,French,male,40493.92857,15
6733,386,French,male,9946.033829,6
6734,387,French,female,40493.92857,24
6735,388,French,female,33228.23668,15
6736,389,French,male,29600.37825,9
6737,390,French,female,46194.72523,18
6738,391,French,female,2099.599048,6
6739,392,French,male,19601.89083,18
6740,393,French,female,46445.2491,36
6741,394,French,female,7411.836116,15
6742,395,French,male,65297.51751,9
6743,396,French,female,33228.23668,6
6744,397,French,male,29600.37825,15
6745,398,French,male,3973.964072,3
6746,399,French,male,5550.060957,9
6747,400,French,male,40493.92857,9
6748,401,French,female,40493.92857,24
6749,402,French,female,81993.72713,21
6750,403,French,male,46420.66377,15
6751,404,French,female,40493.92857,15
6752,405,French,male,40493.92857,18
6753,407,French,male,40493.92857,15
6754,408,French,female,40493.92857,21
6755,409,French,male,40493.92857,18
6756,410,French,female,40493.92857,15
6757,411,French,female,40493.92857,21
6758,412,French,male,11584.99538,18
6759,414,French,male,40493.92857,6
6760,415,French,male,40493.92857,30
6761,416,French,female,40493.92857,21
6762,417,French,female,40493.92857,21
6763,418,French,female,40493.92857,6
6764,419,French,male,12919.52964,9
6765,420,French,female,40493.92857,39
6766,421,French,female,40493.92857,24
6767,422,French,female,81993.72713,21
6768,423,French,male,46420.66377,15
6769,424,French,female,40493.92857,15
6770,425,French,male,40493.92857,18
6771,427,French,male,40493.92857,15
6772,428,French,female,40493.92857,21
6773,429,French,male,40493.92857,18
6774,430,French,female,40493.92857,15
6775,431,French,female,40493.92857,21
6776,432,French,male,11584.99538,18
6777,434,French,male,40493.92857,6
6778,435,French,male,40493.92857,30
6779,436,French,female,40493.92857,21
6780,437,French,female,40493.92857,21
6781,438,French,female,40493.92857,6
6782,439,French,male,12919.52964,9
6783,440,French,female,40493.92857,39
6784,441,French,female,40493.92857,24
6785,442,French,female,81993.72713,21
6786,443,French,male,46420.66377,15
6787,444,French,female,40493.92857,15
6788,445,French,male,40493.92857,18
6789,447,French,male,40493.92857,15
6790,448,French,female,40493.92857,21
6791,449,French,male,40493.92857,18
6792,450,French,female,40493.92857,15
6793,451,French,female,40493.92857,21
6794,452,French,male,11584.99538,18
6795,454,French,male,40493.92857,6
6796,455,French,male,40493.92857,30
6797,456,French,female,40493.92857,21
6798,457,French,female,40493.92857,21
6799,458,French,female,40493.92857,6
6800,459,French,male,12919.52964,9
6801,460,French,female,40493.92857,39
6802,461,French,female,40493.92857,24
6803,462,French,female,81993.72713,21
6804,463,French,male,46420.66377,15
6805,464,French,female,40493.92857,15
6806,465,French,male,40493.92857,18
6807,467,French,male,40493.92857,15
6808,468,French,female,40493.92857,21
6809,469,French,male,40493.92857,18
6810,470,French,female,40493.92857,15
6811,471,French,female,40493.92857,21
6812,472,French,male,11584.99538,18
6813,474,French,male,40493.92857,6
6814,475,French,male,40493.92857,30
6815,476,French,female,40493.92857,21
6816,477,French,female,40493.92857,21
6817,478,French,female,40493.92857,6
6818,479,French,male,12919.52964,9
6819,480,French,female,40493.92857,39
6820,481,French,female,40493.92857,24
6821,482,French,female,81993.72713,21
6822,483,French,male,46420.66377,15
6823,484,French,female,40493.92857,15
6824,485,French,male,40493.92857,18
6825,487,French,male,40493.92857,15
6826,488,French,female,40493.92857,21
6827,489,French,male,40493.92857,18
6828,490,French,female,40493.92857,15
6829,491,French,female,40493.92857,21
6830,492,French,male,11584.99538,18
6831,494,French,male,40493.92857,6
6832,495,French,male,40493.92857,30
6833,496,French,female,40493.92857,21
6834,497,French,female,40493.92857,21
6835,498,French,female,40493.92857,6
6836,499,French,male,12919.52964,9
6837,500,French,female,40493.92857,39
6838,501,French,female,40493.92857,24
6839,502,French,female,81993.72713,21
6840,503,French,male,46420.66377,15
6841,504,French,female,40493.92857,15
6842,505,French,male,40493.92857,18
6843,507,French,male,40493.92857,15
6844,508,French,female,40493.92857,21
6845,509,French,male,40493.92857,18
6846,510,French,female,40493.92857,15
6847,511,French,female,40493.92857,21
6848,512,French,male,11584.99538,18
6849,514,French,male,40493.92857,6
6850,515,French,male,40493.92857,30
6851,516,French,female,40493.92857,21
6852,517,French,female,40493.92857,21
6853,518,French,female,40493.92857,6
6854,519,French,male,12919.52964,9
6855,520,French,female,40493.92857,39
6856,521,French,female,40493.92857,24
6857,522,French,female,81993.72713,21
6858,523,French,male,46420.66377,15
6859,524,French,female,40493.92857,15
6860,525,French,male,40493.92857,18
6861,527,French,male,40493.92857,15
6862,528,French,female,40493.92857,21
6863,529,French,male,40493.92857,18
6864,530,French,female,40493.92857,15
6865,531,French,female,40493.92857,21
6866,532,French,male,11584.99538,18
6867,534,French,male,40493.92857,6
6868,535,French,male,40493.92857,30
6869,536,French,female,40493.92857,21
6870,537,French,female,40493.92857,21
6871,538,French,female,40493.92857,6
6872,539,French,male,12919.52964,9
6873,540,French,female,40493.92857,39
6874,541,French,female,40493.92857,24
6875,542,French,female,81993.72713,21
6876,543,French,male,46420.66377,15
6877,544,French,female,40493.92857,15
6878,545,French,male,40493.92857,18
6879,547,French,male,40493.92857,15
6880,548,French,female,40493.92857,21
6881,549,French,male,40493.92857,18
6882,550,French,female,40493.92857,15
6883,551,French,female,40493.92857,21
6884,552,French,male,11584.99538,18
6885,554,French,male,40493.92857,6
6886,555,French,male,40493.92857,30
6887,556,French,female,40493.92857,21
6888,557,French,female,40493.92857,21
6889,558,French,female,40493.92857,6
6890,559,French,male,12919.52964,9
6891,560,French,female,40493.92857,39
6892,561,French,female,40493.92857,24
6893,562,French,female,81993.72713,21
6894,563,French,male,46420.66377,15
6895,564,French,female,40493.92857,15
6896,565,French,male,40493.92857,18
6897,567,French,male,40493.92857,15
6898,568,French,female,40493.92857,21
6899,569,French,male,40493.92857,18
6900,570,French,female,40493.92857,15
6901,571,French,female,40493.92857,21
6902,572,French,male,11584.99538,18
6903,574,French,male,40493.92857,6
6904,575,French,male,40493.92857,30
6905,576,French,female,40493.92857,21
6906,577,French,female,40493.92857,21
6907,578,French,female,40493.92857,6
6908,579,French,male,12919.52964,9
6909,580,French,female,40493.92857,39
6910,581,French,female,40493.92857,24
6911,582,French,female,81993.72713,21
6912,583,French,male,46420.66377,15
6913,584,French,female,40493.92857,15
6914,585,French,male,40493.92857,18
6915,587,French,male,40493.92857,15
6916,588,French,female,40493.92857,21
6917,589,French,male,40493.92857,18
6918,590,French,female,40493.92857,15
6919,591,French,female,40493.92857,21
6920,592,French,male,11584.99538,18
6921,594,French,male,40493.92857,6
6922,595,French,male,40493.92857,30
6923,596,French,female,40493.92857,21
6924,597,French,female,40493.92857,21
6925,598,French,female,40493.92857,6
6926,599,French,male,12919.52964,9
6927,600,French,female,40493.92857,39
6928,601,French,female,40493.92857,24
6929,602,French,female,81993.72713,21
6930,603,French,male,46420.66377,15
6931,604,French,female,40493.92857,15
6932,605,French,male,40493.92857,18
6933,607,French,male,40493.92857,15
6934,608,French,female,40493.92857,21
6935,609,French,male,40493.92857,18
6936,610,French,female,40493.92857,15
6937,611,French,female,40493.92857,21
6938,612,French,male,11584.99538,18
6939,614,French,male,40493.92857,6
6940,615,French,male,40493.92857,30
6941,616,French,female,40493.92857,21
6942,617,French,female,40493.92857,21
6943,618,French,female,40493.92857,6
6944,619,French,male,12919.52964,9
6945,620,French,female,40493.92857,39
6946,621,French,female,40493.92857,24
6947,622,French,female,81993.72713,21
6948,623,French,male,46420.66377,15
6949,624,French,female,40493.92857,15
6950,625,French,male,40493.92857,18
6951,627,French,male,40493.92857,15
6952,628,French,female,40493.92857,21
6953,629,French,male,40493.92857,18
6954,630,French,female,40493.92857,15
6955,631,French,female,40493.92857,21
6956,632,French,male,11584.99538,18
6957,634,French,male,40493.92857,6
6958,635,French,male,40493.92857,30
6959,636,French,female,40493.92857,21
6960,637,French,female,40493.92857,21
6961,638,French,female,40493.92857,6
6962,639,French,male,12919.52964,9
6963,640,French,female,40493.92857,39
6964,641,French,female,40493.92857,24
6965,642,French,female,81993.72713,21
6966,643,French,male,46420.66377,15
6967,644,French,female,40493.92857,15
6968,645,French,male,40493.92857,18
6969,647,French,male,40493.92857,15
6970,648,French,female,40493.92857,21
6971,649,French,male,40493.92857,18
6972,650,French,female,40493.92857,15
6973,651,French,female,40493.92857,21
6974,652,French,male,11584.99538,18
6975,654,French,male,40493.92857,6
6976,655,French,male,40493.92857,30
6977,656,French,female,40493.92857,21
6978,657,French,female,40493.92857,21
6979,658,French,female,40493.92857,6
6980,659,French,male,12919.52964,9
6981,660,French,female,40493.92857,39
6982,661,French,female,40493.92857,24
6983,662,French,female,81993.72713,21
6984,663,French,male,46420.66377,15
6985,664,French,female,40493.92857,15
6986,665,French,male,40493.92857,18
6987,667,French,male,40493.92857,15
6988,668,French,female,40493.92857,21
6989,669,French,male,40493.92857,18
6990,670,French,female,40493.92857,15
6991,671,French,female,40493.92857,21
6992,672,French,male,11584.99538,18
6993,674,French,male,40493.92857,6
6994,675,French,male,40493.92857,30
6995,676,French,female,40493.92857,21
6996,677,French,female,40493.92857,21
6997,678,French,female,40493.92857,6
6998,679,French,male,12919.52964,9
6999,680,French,female,40493.92857,39
7000,681,French,female,40493.92857,24
7001,682,French,female,81993.72713,21
7002,683,French,male,46420.66377,15
7003,684,French,female,40493.92857,15
7004,685,French,male,40493.92857,18
7005,687,French,male,40493.92857,15
7006,688,French,female,40493.92857,21
7007,689,French,male,40493.92857,18
7008,690,French,female,40493.92857,15
7009,691,French,female,40493.92857,21
7010,692,French,male,11584.99538,18
7011,694,French,male,40493.92857,6
7012,695,French,male,40493.92857,30
7013,696,French,female,40493.92857,21
7014,697,French,female,40493.92857,21
7015,698,French,female,40493.92857,6
7016,699,French,male,12919.52964,9
7017,700,French,female,40493.92857,39
7018,701,French,female,40493.92857,24
7019,702,French,female,81993.72713,21
7020,703,French,male,46420.66377,15
7021,704,French,female,40493.92857,15
7022,705,French,male,40493.92857,18
7023,707,French,male,40493.92857,15
7024,708,French,female,40493.92857,21
7025,709,French,male,40493.92857,18
7026,710,French,female,40493.92857,15
7027,711,French,female,40493.92857,21
7028,712,French,male,11584.99538,18
7029,714,French,male,40493.92857,6
7030,715,French,male,40493.92857,30
7031,716,French,female,40493.92857,21
7032,717,French,female,40493.92857,21
7033,718,French,female,40493.92857,6
7034,719,French,male,12919.52964,9
7035,720,French,female,40493.92857,39
7036,721,French,female,40493.92857,24
7037,722,French,female,81993.72713,21
7038,723,French,male,46420.66377,15
7039,724,French,female,40493.92857,15
7040,725,French,male,40493.92857,18
7041,727,French,male,40493.92857,15
7042,728,French,female,40493.92857,21
7043,729,French,male,40493.92857,18
7044,730,French,female,40493.92857,15
7045,731,French,female,40493.92857,21
7046,732,French,male,11584.99538,18
7047,734,French,male,40493.92857,6
7048,735,French,male,40493.92857,30
7049,736,French,female,40493.92857,21
7050,737,French,female,40493.92857,21
7051,738,French,female,40493.92857,6
7052,739,French,male,12919.52964,9
